観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),23日の最高気温(℃),23日の最高気温の品質情報,23日の最高気温起時（時）,23日の最高気温起時（分）,23日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（22日まで）,今年の最高気温（22日まで）の品質情報,今年の最高気温（22日まで）を観測した起日（年）,今年の最高気温（22日まで）を観測した起日（月）,今年の最高気温（22日まで）を観測した起日（日）,22日までの観測史上1位の値（℃）,22日までの観測史上1位の値の品質情報,22日までの観測史上1位の値を観測した起日（年）,22日までの観測史上1位の値を観測した起日（月）,22日までの観測史上1位の値を観測した起日（日）,22日までの1月の1位の値,22日までの1月の1位の値の品質情報,22日までの1月の1位の値の起日（年）,22日までの1月の1位の値の起日（月）,22日までの1月の1位の値の起日（日）,統計開始年
87071,宮崎県,鞍岡（クラオカ）,,2025,01,23,11,00,11.3,4,11,00,4,,,,,,,0,14.1,4,2025,01,22,35.6,8,2024,08,03,19.2,8,1996,01,15,1979
87141,宮崎県,延岡（ノベオカ）,47822,2025,01,23,11,00,12.7,4,10,54,4,,,,,,,0,16.3,4,2025,01,20,38.5,8,2004,07,30,23.9,8,2020,01,23,1961
87181,宮崎県,日向（ヒュウガ）,,2025,01,23,11,00,16.5,4,11,00,4,,,,,,,0,17.4,4,2025,01,19,38.9,8,2013,08,23,23.4,8,2002,01,16,1977
87206,宮崎県,神門（ミカド）,,2025,01,23,11,00,11.3,4,11,00,4,,,,,,,0,16.7,4,2025,01,20,39.2,8,2020,08,18,23.1,8,2002,01,16,1979
87231,宮崎県,西米良（ニシメラ）,,2025,01,23,11,00,9.8,4,10,57,4,,,,,,,0,16.8,4,2025,01,19,39.7,8,2020,08,17,21.2,8,2021,01,22,1979
87293,宮崎県,高鍋（タカナベ）,,2025,01,23,11,00,16.1,4,10,43,4,,,,,,,0,16.8,4,2025,01,06,36.9,8,2024,07,08,22.9,8,2021,01,22,2017
87301,宮崎県,加久藤（カクトウ）,,2025,01,23,11,00,9.8,4,10,59,4,,,,,,,0,16.5,4,2025,01,22,39.4,8,2020,08,17,22.3,8,2021,01,22,1977
87331,宮崎県,西都（サイト）,,2025,01,23,11,00,14.2,4,11,00,4,,,,,,,0,16.8,4,2025,01,06,38.4,8,2013,07,31,25.1,8,2008,01,12,1977
87352,宮崎県,小林（コバヤシ）,,2025,01,23,11,00,13.2,4,11,00,4,,,,,,,0,16.0,4,2025,01,22,38.3,8,2020,08,18,22.5,8,2021,01,22,2000
87376,宮崎県,宮崎（ミヤザキ）,47830,2025,01,23,11,00,14.1,4,11,00,4,,,,,,,0,17.1,4,2025,01,20,38.2,8,2024,07,30,25.1,8,1950,01,28,1886
87406,宮崎県,田野（タノ）,,2025,01,23,11,00,14.9,4,10,59,4,,,,,,,0,16.6,4,2025,01,19,37.1,8,2024,07,31,22.1,8,2021,01,22,2017
87412,宮崎県,赤江（アカエ）,,2025,01,23,11,00,13.5,4,11,00,4,,,,,,,0,17.0,4,2025,01,20,38.6,8,2013,08,01,24.3,8,2008,01,12,2003
87426,宮崎県,都城（ミヤコノジョウ）,47829,2025,01,23,11,00,10.4,4,11,00,4,,,,,,,0,16.6,4,2025,01,22,39.4,8,2020,08,18,24.3,8,1969,01,27,1942
87492,宮崎県,油津（アブラツ）,47835,2025,01,23,11,00,14.1,4,10,58,4,,,,,,,0,17.6,4,2025,01,20,38.1,8,2013,08,02,26.3,8,1969,01,27,1949
87501,宮崎県,串間（クシマ）,,2025,01,23,11,00,13.9,4,11,00,4,,,,,,,0,17.5,4,2025,01,19,37.3,8,2013,08,02,23.2,8,2008,01,12,1977
88061,鹿児島県,阿久根（アクネ）,47823,2025,01,23,11,00,13.0,4,10,56,4,,,,,,,0,14.6,4,2025,01,19,37.1,8,2018,08,13,23.5,8,2020,01,27,1939
88081,鹿児島県,大口（オオクチ）,,2025,01,23,11,00,9.8,4,10,58,4,,,,,,,0,16.3,4,2025,01,22,38.0,8,2024,08,03,22.1,8,2021,01,22,1977
88107,鹿児島県,さつま柏原（サツマカシワバル）,,2025,01,23,11,00,9.9,4,11,00,4,,,,,,,0,16.7,4,2025,01,22,38.1,8,2024,08,03,23.2,8,2020,01,27,1976
88131,鹿児島県,中甑（ナカコシキ）,,2025,01,23,11,00,14.4,4,10,48,4,,,,,,,0,15.1,4,2025,01,06,37.5,8,2013,08,19,22.0,8,2017,01,29,1977
88151,鹿児島県,川内（センダイ）,,2025,01,23,11,00,10.2,4,10,55,4,,,,,,,0,15.3,4,2025,01,22,37.3,8,2024,08,05,22.1,8,2021,01,22,1977
88166,鹿児島県,溝辺（ミゾベ）,,2025,01,23,11,00,13.6,4,10,59,4,,,,,,,0,14.8,4,2025,01,19,36.2,8,2020,08,18,20.8,8,2021,01,22,1995
88261,鹿児島県,東市来（ヒガシイチキ）,,2025,01,23,11,00,14.5,4,10,54,4,,,,,,,0,16.1,4,2025,01,20,36.3,8,2013,08,19,22.5,8,2024,01,31,1977
88286,鹿児島県,牧之原（マキノハラ）,,2025,01,23,11,00,13.3,4,10,43,4,,,,,,,1,13.0,4,2025,01,22,35.1,8,2024,08,04,19.4,8,1989,01,19,1977
88317,鹿児島県,鹿児島（カゴシマ）,47827,2025,01,23,11,00,13.0,4,10,40,4,,,,,,,0,17.5,4,2025,01,20,37.4,8,2016,08,22,23.9,8,1950,01,28,1883
88331,鹿児島県,輝北（キホク）,,2025,01,23,11,00,13.2,4,11,00,4,,,,,,,0,15.1,4,2025,01,22,36.4,8,2020,08,17,20.7,8,1989,01,19,1977
88371,鹿児島県,加世田（カセダ）,,2025,01,23,11,00,13.9,4,11,00,4,,,,,,,0,15.7,4,2025,01,20,36.4,8,2024,08,14,22.7,8,2017,01,29,1977
88406,鹿児島県,志布志（シブシ）,,2025,01,23,11,00,13.5,4,11,00,4,,,,,,,0,17.6,4,2025,01,19,36.7,8,2020,08,16,23.9,8,2008,01,12,1977
88432,鹿児島県,喜入（キイレ）,,2025,01,23,11,00,14.1,4,10,59,4,,,,,,,0,17.7,4,2025,01,20,37.4,8,2016,08,22,23.6,8,1989,01,19,1977
88442,鹿児島県,鹿屋（カノヤ）,,2025,01,23,11,00,11.9,4,10,57,4,,,,,,,0,17.1,4,2025,01,22,37.6,8,2020,08,18,22.7,8,1989,01,19,1977
88447,鹿児島県,肝付前田（キモツキマエダ）,,2025,01,23,11,00,12.5,4,10,31,4,,,,,,,0,18.6,4,2025,01,19,38.5,8,2024,08,09,24.3,8,1989,01,19,1977
88466,鹿児島県,枕崎（マクラザキ）,47831,2025,01,23,11,00,15.2,4,11,00,4,,,,,,,0,16.7,4,2025,01,19,36.9,8,2020,08,18,22.8,8,1969,01,27,1923
88486,鹿児島県,指宿（イブスキ）,,2025,01,23,11,00,,1,,,,,,,,,,,17.3,4,2025,01,06,36.9,8,2024,08,08,23.5,8,1989,01,19,1977
88506,鹿児島県,内之浦（ウチノウラ）,,2025,01,23,11,00,14.9,4,10,37,4,,,,,,,0,18.1,4,2025,01,19,37.2,8,2004,07,29,23.8,8,1989,01,19,1977
88536,鹿児島県,田代（タシロ）,,2025,01,23,11,00,12.6,4,11,00,4,,,,,,,0,15.1,4,2025,01,19,36.1,8,2024,08,15,22.2,8,1989,01,19,1977
88612,鹿児島県,種子島（タネガシマ）,47837,2025,01,23,11,00,16.9,4,10,59,4,,,,,,,0,17.0,4,2025,01,22,35.9,8,1951,08,08,24.4,8,1989,01,19,1948
88621,鹿児島県,中種子（ナカタネ）,,2025,01,23,11,00,15.5,4,10,54,4,,,,,,,0,16.1,4,2025,01,19,33.2,8,2020,08,18,21.5,8,2017,01,29,2006
88666,鹿児島県,上中（カミナカ）,,2025,01,23,11,00,16.1,4,10,58,4,,,,,,,0,17.0,4,2025,01,19,35.7,8,2024,08,10,23.3,8,2020,01,27,1977
88686,鹿児島県,屋久島（ヤクシマ）,47836,2025,01,23,11,00,16.5,4,10,38,4,,,,,,,0,18.4,4,2025,01,06,35.4,8,2016,08,16,25.3,8,2024,01,31,1937
88706,鹿児島県,尾之間（オノアイダ）,,2025,01,23,11,00,16.6,4,04,58,4,,,,,,,0,18.6,4,2025,01,19,35.7,8,2024,08,10,24.5,8,2002,01,16,1977
88736,鹿児島県,中之島（ナカノシマ）,,2025,01,23,11,00,17.4,4,10,55,4,,,,,,,0,17.6,4,2025,01,20,35.2,8,2020,08,18,21.9,8,2024,01,20,2002
88821,鹿児島県,笠利（カサリ）,,2025,01,23,11,00,21.3,4,10,54,4,,,,,,,1,20.2,4,2025,01,20,35.4,8,2022,07,21,25.7,8,2008,01,12,2003
88837,鹿児島県,名瀬（ナゼ）,47909,2025,01,23,11,00,20.1,4,11,00,4,,,,,,,1,19.5,4,2025,01,22,37.3,8,1960,07,09,28.1,8,1969,01,28,1896
88851,鹿児島県,喜界島（キカイジマ）,,2025,01,23,11,00,21.1,4,10,06,4,,,,,,,1,20.1,4,2025,01,20,36.9,8,2016,08,21,24.9,8,2023,01,14,2000
88901,鹿児島県,古仁屋（コニヤ）,,2025,01,23,11,00,21.0,4,11,00,4,,,,,,,1,20.3,4,2025,01,20,35.2,8,2024,08,04,26.4,8,1995,01,22,1977
88931,鹿児島県,天城（アマギ）,,2025,01,23,11,00,21.9,4,11,00,4,,,,,,,1,20.8,4,2025,01,20,35.9,8,2024,07,20,26.1,8,2023,01,14,2003
88956,鹿児島県,伊仙（イセン）,,2025,01,23,11,00,21.8,4,10,59,4,,,,,,,1,20.2,4,2025,01,20,35.8,8,2024,08,12,24.6,8,2024,01,19,1977
88971,鹿児島県,沖永良部（オキノエラブ）,47942,2025,01,23,11,00,22.1,4,10,49,4,,,,,,,1,20.8,4,2025,01,20,34.9,8,1980,07,31,25.5,8,2008,01,12,1969
88986,鹿児島県,与論島（ヨロンジマ）,,2025,01,23,11,00,22.4,4,11,00,4,,,,,,,1,21.1,4,2025,01,20,34.9,8,2024,07,21,25.8,8,2023,01,14,2000
91011,沖縄県,伊是名（イゼナ）,,2025,01,23,11,00,21.7,4,10,56,4,,,,,,,1,20.7,4,2025,01,20,36.0,8,2017,07,30,26.3,8,2020,01,25,1977
91021,沖縄県,奥（オク）,,2025,01,23,11,00,19.2,4,11,00,4,,,,,,,0,19.3,4,2025,01,20,34.3,8,2024,07,15,25.3,8,2006,01,19,1977
91107,沖縄県,名護（ナゴ）,47940,2025,01,23,11,00,21.1,4,10,55,4,,,,,,,0,21.5,4,2025,01,20,35.1,8,2009,08,03,26.0,8,1969,01,28,1966
91141,沖縄県,北原（キタハラ）,,2025,01,23,11,00,21.6,4,10,32,4,,,,,,,0,21.8,4,2025,01,05,35.4,8,2024,07,21,26.3,8,2016,01,05,2003
91146,沖縄県,久米島（クメジマ）,47929,2025,01,23,11,00,21.6,4,10,49,4,,,,,,,0,22.0,4,2025,01,05,35.3,8,2024,08,02,27.4,8,1998,01,08,1958
91166,沖縄県,宮城島（ミヤギジマ）,,2025,01,23,11,00,21.5,4,10,41,4,,,,,,,1,21.0,4,2025,01,05,35.6,8,2017,08,16,25.8,8,2024,01,19,2007
91181,沖縄県,渡嘉敷（トカシキ）,,2025,01,23,11,00,18.9,4,11,00,4,,,,,,,0,19.3,4,2025,01,05,32.9,8,2024,07,31,24.1,8,2008,01,12,1977
91197,沖縄県,那覇（ナハ）,47936,2025,01,23,11,00,21.0,4,10,44,4,,,,,,,0,22.5,4,2025,01,05,36.0,8,2024,07,19,27.0,8,2020,01,25,1890
91236,沖縄県,安次嶺（アシミネ）,,2025,01,23,11,00,21.4,4,11,00,4,,,,,,,0,22.8,4,2025,01,05,35.7,8,2024,07,15,27.6,8,2020,01,25,2003
91241,沖縄県,糸数（イトカズ）,,2025,01,23,11,00,19.4,4,10,41,4,,,,,,,0,21.3,4,2025,01,05,36.1,8,2013,08,07,25.0,8,2020,01,24,1977
92006,沖縄県,北大東（キタダイトウ）,,2025,01,23,11,00,22.0,4,10,58,4,,,,,,,0,22.8,4,2025,01,05,35.1,8,2024,08,16,26.4,8,2016,01,06,2003
92011,沖縄県,南大東（ミナミダイトウ）（南大東島（ミナミダイトウジマ））,47945,2025,01,23,11,00,22.0,4,10,47,4,,,,,,,0,22.9,4,2025,01,06,35.3,8,1991,07,12,26.8,8,2016,01,06,1942
92012,沖縄県,旧東（キュウトウ）,,2025,01,23,11,00,21.6,4,10,58,4,,,,,,,0,22.4,4,2025,01,05,34.3,8,2024,08,13,26.5,8,2020,01,08,2003
93012,沖縄県,下地島（シモジシマ）,,2025,01,23,11,00,23.2,4,10,28,4,,,,,,,0,24.4,4,2025,01,05,36.1,8,2016,07,05,27.5,8,2016,01,29,2003
93041,沖縄県,宮古島（ミヤコジマ）,47927,2025,01,23,11,00,23.2,4,10,40,4,,,,,,,1,23.1,4,2025,01,05,35.3,8,1971,07,16,27.0,8,1972,01,24,1937
93042,沖縄県,鏡原（カガミハラ）,,2025,01,23,11,00,23.6,4,10,34,4,,,,,,,1,23.2,4,2025,01,19,35.3,8,2022,07,26,27.1,8,2020,01,24,2003
93062,沖縄県,仲筋（ナカスジ）,,2025,01,23,11,00,22.4,4,10,55,4,,,,,,,0,23.9,4,2025,01,05,35.4,8,2009,08,02,27.5,8,2016,01,29,2003
94001,沖縄県,伊原間（イバルマ）,,2025,01,23,11,00,21.9,4,02,51,4,,,,,,,0,23.7,4,2025,01,05,36.1,8,2012,07,08,27.6,8,2019,01,31,1977
94011,沖縄県,所野（トコロノ）,,2025,01,23,11,00,22.8,4,11,00,4,,,,,,,0,23.9,4,2025,01,05,35.2,8,2020,07,23,27.1,8,2016,01,05,2003
94017,沖縄県,与那国島（ヨナグニジマ）,47912,2025,01,23,11,00,22.8,4,11,00,4,,,,,,,0,24.1,4,2025,01,05,35.5,8,2020,07,23,27.5,8,1977,01,09,1956
94062,沖縄県,西表島（イリオモテジマ）,47917,2025,01,23,11,00,20.8,4,04,23,4,,,,,,,0,23.8,4,2025,01,05,35.9,8,2024,07,20,27.6,8,2016,01,05,1954
94081,沖縄県,石垣島（イシガキジマ）,47918,2025,01,23,11,00,22.8,4,09,18,4,,,,,,,0,24.4,4,2025,01,05,35.6,8,2017,08,20,27.8,8,1897,01,06,1896
94086,沖縄県,盛山（モリヤマ）,,2025,01,23,11,00,22.4,4,10,01,4,,,,,,,0,24.2,4,2025,01,05,35.1,8,2022,08,24,27.5,8,2019,01,11,2013
94101,沖縄県,大原（オオハラ）,,2025,01,23,11,00,21.9,4,09,29,4,,,,,,,0,24.0,4,2025,01,05,35.7,8,2003,07,24,27.0,8,2017,01,30,1978
94116,沖縄県,波照間（ハテルマ）,,2025,01,23,11,00,21.5,4,08,54,4,,,,,,,0,24.2,4,2025,01,05,35.7,8,2009,08,05,27.7,8,2019,01,11,1979
